"","population","year","site","nest","species","exp","type","laid","hatch","manip","ring","mate_ring","chick1","chick2","chick3","chick4","chick5","chick6","comments","field_sex_focal","field_sex_mate","code","nest.id","year.cr","year.mr","year.code","first.res","last.res","first.cap","last.cap","first.cap.r","last.cap.r","laying_date","found_date","end_date","fate","latitude","longitude","no_chicks","clutch_size","laying_date.r","found_date.r","end_date.r","hatching_date.r","first.bf.adult","last.bf.adult","adult.not.seen.bf","times.adult.not.seen","total.brood.res","last.bf.adult.before.desertion","datenot.seen.after.desertion","first.bf","last.bf","chicks.alive.last","chicks.not.seen.bf","first.bf.adult.r","last.bf.adult.r","adult.not.seen.bf.r","last.bf.adult.before.desertion.r","datenot.seen.after.desertion.r","first.bf.r","last.bf.r","chicks.alive.last.r","chicks.not.seen.bf.r","chick1.capdate","chick1.tarsus","chick1.weight","chick2.capdate","chick2.tarsus","chick2.weight","chick3.capdate","chick3.tarsus","chick3.weight","largest.chick.tarsus","largest.chick.capture","largest.chick.age","largest.chick.capdate","estimated.ld","layingdate","check.estld","first.res.bs","last.res.bs","first.d.seen","last.d.seen","mol_sex_focal","mol_sex_mate","captured_focalyear_focal","captured_focalyear_mate","northing","easting","estimated.hd","error.p","error.ch","bf.quality","comments_field","comments_stdfile","year.ring","pop.sp","ld.minus10","clutch_size1","clutch_size2","clutch_size3","clutch_size4","fate1","fate2","fate3","fate4","no_chicks1","no_chicks2","no_chicks3","no_chicks4","jd.idate","total.nests.peryear","ordinal.nest.peryear","earliest.seen","latest.seen","min.ldminus10","earliest.founddate","latest.enddate","min.layingdate","bs.start","bs.start.which","bs.end","bs.end.which","bs.length","sex.reliable"
"3929","Tuzla",1997,"D","26","KP","U",NA,NA,NA,NA,"24817","24810",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|BR.XX","Tuzla-KP-1997-D-26",1997,1997,"1997-YM.XX|BR.XX",NA,NA,"12/05/1997","12/05/1997","12/05/1997","12/05/1997",429,428,523,NA,NA,NA,NA,"3","29/04/1997",1997-04-28,1997-05-23,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-04-29,NA,NA,NA,1997-05-12,1997-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24817","Tuzla-KP",1997-04-19,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,1,1,1997-05-12,1997-05-12,1997-04-19,1997-04-28,1997-05-23,1997-04-29,1997-04-19,"min.ldminus10",1997-05-23,"latest.enddate",34,NA
"3930","Tuzla",1997,"D","33","KP","U",NA,NA,NA,NA,"85504","83867",NA,NA,NA,NA,NA,NA,NA,"M","F","MW.XX|OB.XX","Tuzla-KP-1997-D-33",1996,1996,"1997-MW.XX|OB.XX","28/04/1997","18/05/1997","09/05/1997","09/05/1997","09/05/1997","09/05/1997",505,501,512,"PRED",NA,NA,NA,"3","05/05/1997",1997-05-01,1997-05-12,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-05,NA,NA,NA,1997-04-28,1997-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-85504","Tuzla-KP",1997-04-25,"3",NA,NA,NA,"PRED",NA,NA,NA,NA,NA,NA,NA,125,1,1,1997-04-28,1997-05-18,1997-04-25,1997-05-01,1997-05-12,1997-05-05,1997-04-25,"min.ldminus10",1997-05-18,"latest.seen",23,NA
"3931","Tuzla",1997,"D","34","KP","U",NA,NA,NA,NA,"24808","24807",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|Og.XX","Tuzla-KP-1997-D-34",1997,1997,"1997-YM.XX|Og.XX","28/06/1997","28/06/1997","05/05/1997","10/05/1997","05/05/1997","10/05/1997",503,501,515,"PRED",NA,NA,NA,"3","03/05/1997",1997-05-01,1997-05-15,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-03,NA,NA,NA,1997-05-05,1997-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24808","Tuzla-KP",1997-04-23,"3",NA,NA,NA,"PRED",NA,NA,NA,NA,NA,NA,NA,123,1,1,1997-05-05,1997-06-28,1997-04-23,1997-05-01,1997-05-15,1997-05-03,1997-04-23,"min.ldminus10",1997-06-28,"latest.seen",66,NA
"3932","Tuzla",1997,"D","35","KP","U",NA,NA,NA,NA,"24812","24815",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|RG.XX","Tuzla-KP-1997-D-35",1997,1997,"1997-YM.XX|RG.XX",NA,NA,"09/05/1997","09/05/1997","09/05/1997","09/05/1997",428,502,515,"PRED",NA,NA,NA,"3","28/04/1997",1997-05-02,1997-05-15,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-04-28,NA,NA,NA,1997-05-09,1997-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24812","Tuzla-KP",1997-04-18,"3","3",NA,NA,"PRED","HATCH",NA,NA,NA,"3",NA,NA,118,2,1,1997-05-09,1997-06-28,1997-04-18,1997-05-02,1997-06-17,1997-04-28,1997-04-18,"min.ldminus10",1997-06-28,"latest.seen",71,NA
"3933","Tuzla",1997,"D","37","KP","U",NA,NA,605,NA,"24825","24822","25012","25016","25026",NA,NA,NA,NA,"M","F","YM.XX|gO.XX","Tuzla-KP-1997-D-37",1997,1997,"1997-YM.XX|gO.XX",NA,NA,"18/05/1997","30/05/1997","18/05/1997","30/05/1997",511,504,605,"HATCH",NA,NA,"3","3","11/05/1997",1997-05-04,1997-06-05,NA,607,625,NA,0,10,NA,NA,607,"625",625,NA,"07/06/1997","25/06/1997",NA,NA,NA,"07/06/1997","25/06/1997","25/06/1997",NA,"05/06/1997",19.4,5.8,"05/06/1997",18.9,6,"06/06/1997",19.2,5.3,19.4,"05/06/1997",0.832116788,"05/06/1997","10/05/1997",1997-05-11,-0.832116788,NA,NA,1997-05-18,1997-06-25,NA,NA,NA,NA,NA,NA,"04/06/1997",NA,NA,NA,NA,NA,"1997-24825","Tuzla-KP",1997-05-01,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,131,1,1,1997-05-18,1997-06-25,1997-05-01,1997-05-04,1997-06-05,1997-05-11,1997-05-01,"min.ldminus10",1997-06-25,"latest.seen",55,NA
"3934","Tuzla",1997,"D","40","KP","U",NA,NA,602,NA,"24826","24818","25003","25004","25005",NA,NA,NA,NA,"M","F","YM.XX|Gg.XX","Tuzla-KP-1997-D-40",1997,1997,"1997-YM.XX|Gg.XX",NA,NA,"19/05/1997","02/06/1997","19/05/1997","02/06/1997",508,506,602,"HATCH",NA,NA,"3","3","08/05/1997",1997-05-06,1997-06-02,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/06/1997",18.6,5.6,"02/06/1997",NA,NA,NA,NA,NA,18.6,"01/06/1997",-1.114355231,"01/06/1997","07/05/1997",1997-05-08,-1,NA,NA,1997-05-19,1997-06-02,NA,NA,NA,NA,NA,NA,"01/06/1997",NA,NA,NA,NA,NA,"1997-24826","Tuzla-KP",1997-04-28,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,128,1,1,1997-05-19,1997-06-02,1997-04-28,1997-05-06,1997-06-02,1997-05-08,1997-04-28,"min.ldminus10",1997-06-02,"latest.seen",35,NA
"3935","Tuzla",1997,"D","41","KP","U",NA,NA,523,NA,"24816","24813","24831","24840","24841",NA,NA,NA,NA,"M","F","YM.XX|GB.XX","Tuzla-KP-1997-D-41",1997,1997,"1997-YM.XX|GB.XX",NA,NA,"11/05/1997","11/05/1997","11/05/1997","11/05/1997",501,506,523,"HATCH",NA,NA,"1","3","01/05/1997",1997-05-06,1997-05-23,NA,525,622,NA,0,12,NA,NA,525,"622",622,NA,"25/05/1997","22/06/1997",NA,NA,NA,"25/05/1997","22/06/1997","22/06/1997",NA,"25/05/1997",18.8,5.4,"27/05/1997",19.2,5,"27/05/1997",19.6,5.4,19.6,"27/05/1997",1.318734793,"27/05/1997","30/04/1997",1997-05-01,-0.318734793,NA,NA,1997-05-11,1997-06-22,NA,NA,NA,NA,NA,NA,"25/05/1997",NA,NA,NA,NA,NA,"1997-24816","Tuzla-KP",1997-04-21,"3",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,121,1,1,1997-05-11,1997-06-22,1997-04-21,1997-05-06,1997-05-23,1997-05-01,1997-04-21,"min.ldminus10",1997-06-22,"latest.seen",62,NA
"3936","Tuzla",1997,"D","44","KP","U",NA,NA,603,NA,"24849","24847","25010","25028",NA,NA,NA,NA,NA,"M","F","RM.XX|OB.XX","Tuzla-KP-1997-D-44",1997,1997,"1997-RM.XX|OB.XX",NA,NA,"31/05/1997","31/05/1997","31/05/1997","31/05/1997",509,507,603,"HATCH",NA,NA,"3","3","09/05/1997",1997-05-07,1997-06-03,NA,606,628,NA,0,9,NA,NA,606,"628",628,NA,"06/06/1997","28/06/1997",NA,NA,NA,"06/06/1997","28/06/1997","28/06/1997",NA,"02/06/1997",19.3,7.2,"06/06/1997",20.5,6.2,NA,NA,NA,20.5,"06/06/1997",3.508515815,"06/06/1997","08/05/1997",1997-05-09,-0.508515815,NA,NA,1997-05-31,1997-06-28,NA,NA,NA,NA,NA,NA,"02/06/1997",NA,NA,NA,NA,NA,"1997-24849","Tuzla-KP",1997-04-29,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,129,1,1,1997-05-31,1997-06-28,1997-04-29,1997-05-07,1997-06-03,1997-05-09,1997-04-29,"min.ldminus10",1997-06-28,"latest.seen",60,NA
"3937","Tuzla",1997,"D","45","KP","U",NA,NA,NA,NA,"24820","83919",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|BG.XX","Tuzla-KP-1997-D-45",1997,1997,"1997-YM.XX|BG.XX","09/06/1997","18/06/1997","15/05/1997","15/05/1997","15/05/1997","15/05/1997",NA,508,529,"PRED",NA,NA,NA,NA,NA,1997-05-08,1997-05-29,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-15,1997-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24820","Tuzla-KP",NA,NA,NA,NA,NA,"PRED",NA,NA,NA,NA,NA,NA,NA,128,1,1,1997-05-15,1997-06-18,NA,1997-05-08,1997-05-29,NA,1997-05-08,"earliest.founddate",1997-06-18,"latest.seen",41,NA
"3938","Tuzla",1997,"D","47","KP","U",NA,NA,NA,NA,"24850","24846",NA,NA,NA,NA,NA,NA,NA,"M","F","RM.XX|OW.XX","Tuzla-KP-1997-D-47",1997,1997,"1997-RM.XX|OW.XX",NA,NA,"31/05/1997","31/05/1997","31/05/1997","31/05/1997",509,509,601,NA,NA,NA,NA,"3","09/05/1997",1997-05-09,1997-06-01,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-09,NA,NA,NA,1997-05-31,1997-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24850","Tuzla-KP",1997-04-29,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1,1,1997-05-31,1997-05-31,1997-04-29,1997-05-09,1997-06-01,1997-05-09,1997-04-29,"min.ldminus10",1997-06-01,"latest.enddate",33,NA
"3939","Tuzla",1997,"D","51","KP","U",NA,NA,NA,NA,"24823","83852",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|gG.XX","Tuzla-KP-1997-D-51",1997,1997,"1997-YM.XX|gG.XX","20/06/1997","20/06/1997","17/05/1997","17/05/1997","17/05/1997","17/05/1997",513,510,519,"PRED",NA,NA,NA,"3","13/05/1997",1997-05-10,1997-05-19,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-13,NA,NA,NA,1997-05-17,1997-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24823","Tuzla-KP",1997-05-03,"3","3",NA,NA,"PRED","HATCH",NA,NA,NA,"2",NA,NA,133,2,1,1997-05-17,1997-06-20,1997-05-03,1997-05-10,1997-06-22,1997-05-13,1997-05-03,"min.ldminus10",1997-06-22,"latest.enddate",50,NA
"3940","Tuzla",1997,"D","53","KP","U",NA,NA,527,NA,"24836","24834","24843","24844",NA,NA,NA,NA,NA,"M","F","RM.XX|WR.XX","Tuzla-KP-1997-D-53",1997,1997,"1997-RM.XX|WR.XX",NA,NA,"26/05/1997","26/05/1997","26/05/1997","26/05/1997",504,510,527,"HATCH",NA,NA,"3","3","04/05/1997",1997-05-10,1997-05-27,NA,527,528,NA,0,2,NA,NA,527,"528",528,NA,"27/05/1997","28/05/1997",NA,NA,NA,"27/05/1997","28/05/1997","28/05/1997",NA,"27/05/1997",18.2,5.2,"28/05/1997",19,4.9,NA,NA,NA,19,"28/05/1997",-0.141119221,"28/05/1997","03/05/1997",1997-05-04,-1,NA,NA,1997-05-26,1997-05-28,NA,NA,NA,NA,NA,NA,"28/05/1997",NA,NA,NA,NA,NA,"1997-24836","Tuzla-KP",1997-04-24,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,124,1,1,1997-05-26,1997-05-28,1997-04-24,1997-05-10,1997-05-27,1997-05-04,1997-04-24,"min.ldminus10",1997-05-28,"latest.seen",34,NA
"3941","Tuzla",1997,"D","55","KP","U",NA,NA,525,NA,"24824","24819","24837","24838","24839",NA,NA,NA,NA,"M","F","YM.XX|gW.XX","Tuzla-KP-1997-D-55",1997,1997,"1997-YM.XX|gW.XX","29/05/1997","29/05/1997","18/05/1997","18/05/1997","18/05/1997","18/05/1997",504,511,525,"HATCH",NA,NA,"3","3","04/05/1997",1997-05-11,1997-05-25,NA,526,527,NA,0,2,NA,NA,526,"527",526,527,"26/05/1997","27/05/1997",NA,NA,NA,"26/05/1997","27/05/1997","26/05/1997","27/05/1997","26/05/1997",19.5,6.2,"26/05/1997",19.4,6.5,"26/05/1997",20.1,6.7,20.1,"26/05/1997",2.535279805,"26/05/1997","28/04/1997",1997-05-04,-5.535279805,NA,NA,1997-05-18,1997-05-29,NA,NA,NA,NA,NA,NA,"23/05/1997",NA,NA,NA,NA,NA,"1997-24824","Tuzla-KP",1997-04-24,"3","3",NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,124,2,1,1997-05-18,1997-05-29,1997-04-24,1997-05-11,1997-05-25,1997-05-04,1997-04-24,"min.ldminus10",1997-05-29,"latest.seen",35,NA
"3943","Tuzla",1997,"D","59","KP","FlightCos","606",NA,606,NA,"83918","24821","25024","25025","25027",NA,NA,NA,NA,"M","F","MO.XX|BO.XX","Tuzla-KP-1997-D-59",1996,1996,"1997-MO.XX|BO.XX","18/04/1997","04/06/1997","06/06/1997","06/06/1997","06/06/1997","06/06/1997",512,513,606,"HATCH",NA,NA,"2","3","12/05/1997",1997-05-13,1997-06-06,NA,609,628,NA,1,11,NA,NA,609,"628",628,NA,"09/06/1997","28/06/1997",NA,NA,NA,"09/06/1997","28/06/1997","28/06/1997",NA,"06/06/1997",18.8,5.8,"06/06/1997",18.1,5.3,"06/06/1997",18.5,5.7,18.8,"06/06/1997",-0.627737226,"06/06/1997","12/05/1997",1997-05-12,0,NA,NA,1997-04-18,1997-06-28,NA,NA,NA,NA,NA,NA,"06/06/1997",NA,NA,NA,NA,NA,"1997-83918","Tuzla-KP",1997-05-02,"3",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,132,1,1,1997-04-18,1997-06-28,1997-05-02,1997-05-13,1997-06-06,1997-05-12,1997-04-18,"earliest.seen",1997-06-28,"latest.seen",71,NA
"3944","Tuzla",1997,"D","61","KP","U",NA,NA,NA,NA,"24828","24827",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|gR.XX","Tuzla-KP-1997-D-61",1997,1997,"1997-YM.XX|gR.XX",NA,NA,"19/05/1997","19/05/1997","19/05/1997","19/05/1997",515,514,531,"PRED",NA,NA,NA,"3","15/05/1997",1997-05-14,1997-05-31,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-15,NA,NA,NA,1997-05-19,1997-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-24828","Tuzla-KP",1997-05-05,"3",NA,NA,NA,"PRED",NA,NA,NA,NA,NA,NA,NA,135,1,1,1997-05-19,1997-05-19,1997-05-05,1997-05-14,1997-05-31,1997-05-15,1997-05-05,"min.ldminus10",1997-05-31,"latest.enddate",26,NA
"3945","Tuzla",1997,"D","67","KP","U",NA,NA,610,NA,"85516","24835","25040","25041",NA,NA,NA,NA,NA,"M","F","MW.XX|gB.XX","Tuzla-KP-1997-D-67",1996,1996,"1997-MW.XX|gB.XX","18/04/1997","19/05/1997",NA,NA,NA,NA,520,519,610,"HATCH",NA,NA,"1","3","20/05/1997",1997-05-19,1997-06-10,NA,616,628,NA,6,8,616,618,615,"628",628,NA,"16/06/1997","28/06/1997",NA,"16/06/1997","18/06/1997","15/06/1997","28/06/1997","28/06/1997",NA,"11/06/1997",19.3,6.2,"11/06/1997",19.4,5.8,NA,NA,NA,19.4,"11/06/1997",0.832116788,"11/06/1997","16/05/1997",1997-05-20,-3.832116788,NA,NA,1997-04-18,1997-06-28,NA,NA,NA,NA,NA,NA,"10/06/1997",NA,NA,NA,NA,NA,"1997-85516","Tuzla-KP",1997-05-10,"3",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,140,1,1,1997-04-18,1997-06-28,1997-05-10,1997-05-19,1997-06-10,1997-05-20,1997-04-18,"earliest.seen",1997-06-28,"latest.seen",71,NA
"3946","Tuzla",1997,"D","72","KP","U",NA,NA,613,NA,"24848","25039","25042","25043","25044",NA,NA,NA,NA,"M","F","RM.XX|BW.XX","Tuzla-KP-1997-D-72",1997,1997,"1997-RM.XX|BW.XX",NA,NA,"30/05/1997","30/05/1997","30/05/1997","30/05/1997",519,521,613,"HATCH",NA,NA,"3","3","19/05/1997",1997-05-21,1997-06-13,NA,615,615,NA,0,1,NA,NA,615,"615",615,NA,"15/06/1997","15/06/1997",NA,NA,NA,"15/06/1997","15/06/1997","15/06/1997",NA,"13/06/1997",19.3,6.3,"13/06/1997",18.4,6.2,"13/06/1997",19,6.6,19.3,"13/06/1997",0.588807786,"13/06/1997","18/05/1997",1997-05-19,-0.588807786,NA,NA,1997-05-30,1997-06-15,NA,NA,NA,NA,NA,NA,"12/06/1997",NA,NA,NA,NA,NA,"1997-24848","Tuzla-KP",1997-05-09,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,139,1,1,1997-05-30,1997-06-15,1997-05-09,1997-05-21,1997-06-13,1997-05-19,1997-05-09,"min.ldminus10",1997-06-15,"latest.seen",37,NA
"3947","Tuzla",1997,"D","74","KP","U",NA,NA,NA,NA,"25038","25037",NA,NA,NA,NA,NA,NA,NA,"M","F","YM.XX|BY.XX","Tuzla-KP-1997-D-74",1997,1997,"1997-YM.XX|BY.XX",NA,NA,"10/06/1997","10/06/1997","10/06/1997","10/06/1997",528,524,615,"PRED",NA,NA,NA,"3","28/05/1997",1997-05-24,1997-06-15,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-28,NA,NA,NA,1997-06-10,1997-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-25038","Tuzla-KP",1997-05-18,"3",NA,NA,NA,"PRED",NA,NA,NA,NA,NA,NA,NA,148,1,1,1997-06-10,1997-06-10,1997-05-18,1997-05-24,1997-06-15,1997-05-28,1997-05-18,"min.ldminus10",1997-06-15,"latest.enddate",28,NA
"3950","Tuzla",1997,"D","79","KP","U",NA,NA,612,NA,"24845","83858","25032","25033","25047",NA,NA,NA,NA,"M","F","RM.XX|GO.XX","Tuzla-KP-1997-D-79",1997,1997,"1997-RM.XX|GO.XX",NA,NA,"28/05/1997","28/05/1997","28/05/1997","28/05/1997",518,525,612,"HATCH",NA,NA,"3","3","18/05/1997",1997-05-25,1997-06-12,NA,615,628,NA,1,9,NA,NA,614,"628",628,NA,"15/06/1997","28/06/1997",NA,NA,NA,"14/06/1997","28/06/1997","28/06/1997",NA,"10/06/1997",17.8,6.7,"10/06/1997",18.8,7,"14/06/1997",18.3,5.8,18.8,"10/06/1997",-0.627737226,"10/06/1997","16/05/1997",1997-05-18,-2,NA,NA,1997-05-28,1997-06-28,NA,NA,NA,NA,NA,NA,"10/06/1997",NA,NA,NA,NA,NA,"1997-24845","Tuzla-KP",1997-05-08,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,138,1,1,1997-05-28,1997-06-28,1997-05-08,1997-05-25,1997-06-12,1997-05-18,1997-05-08,"min.ldminus10",1997-06-28,"latest.seen",51,NA
"3951","Tuzla",1997,"D","80","KP","U",NA,NA,NA,NA,"25049","25048",NA,NA,NA,NA,NA,NA,NA,"M","F","gX.MX|WX.YX","Tuzla-KP-1997-D-80",1997,1997,"1997-gX.MX|WX.YX",NA,NA,"14/06/1997","14/06/1997","14/06/1997","14/06/1997",523,525,614,NA,NA,NA,NA,"3","23/05/1997",1997-05-25,1997-06-14,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-23,NA,NA,NA,1997-06-14,1997-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-25049","Tuzla-KP",1997-05-13,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,1,1,1997-06-14,1997-06-14,1997-05-13,1997-05-25,1997-06-14,1997-05-23,1997-05-13,"min.ldminus10",1997-06-14,"latest.seen",32,NA
"3955","Tuzla",1997,"D","88","KP","U",NA,NA,NA,NA,"25116","25114",NA,NA,NA,NA,NA,NA,NA,"M","F","RX.MX|BX.YX","Tuzla-KP-1997-D-88",1997,1997,"1997-RX.MX|BX.YX","22/06/1997","22/06/1997","21/06/1997","21/06/1997","21/06/1997","21/06/1997",530,531,624,NA,NA,NA,NA,"3","30/05/1997",1997-05-31,1997-06-24,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-05-30,NA,NA,NA,1997-06-21,1997-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-25116","Tuzla-KP",1997-05-20,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1,1,1997-06-21,1997-06-22,1997-05-20,1997-05-31,1997-06-24,1997-05-30,1997-05-20,"min.ldminus10",1997-06-24,"latest.enddate",35,NA
"3957","Tuzla",1997,"D","92","KP","U",NA,NA,624,NA,"25120","25121","25198",NA,NA,NA,NA,NA,NA,"M","F","gX.MX|BX.YX","Tuzla-KP-1997-D-92",1997,1997,"1997-gX.MX|BX.YX","24/06/1997","24/06/1997","23/06/1997","23/06/1997","23/06/1997","23/06/1997",531,601,624,"HATCH",NA,NA,"1","3","31/05/1997",1997-06-01,1997-06-24,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/06/1997",19,6.5,NA,NA,NA,NA,NA,NA,19,"24/06/1997",-0.141119221,"24/06/1997","30/05/1997",1997-05-31,-1,NA,NA,1997-06-23,1997-06-24,NA,NA,NA,NA,NA,NA,"24/06/1997",NA,NA,NA,NA,NA,"1997-25120","Tuzla-KP",1997-05-21,"3",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,151,1,1,1997-06-23,1997-06-24,1997-05-21,1997-06-01,1997-06-24,1997-05-31,1997-05-21,"min.ldminus10",1997-06-24,"latest.seen",34,NA
"3958","Tuzla",1997,"D","94","KP","FlightCos","603",NA,603,NA,"25008","25007","25006","25009","25011",NA,NA,NA,NA,"M","F","RM.XX|BG.XX","Tuzla-KP-1997-D-94",1997,1997,"1997-RM.XX|BG.XX",NA,NA,"02/06/1997","03/06/1997","02/06/1997","03/06/1997",NA,602,603,"HATCH",NA,NA,"3",NA,NA,1997-06-02,1997-06-03,NA,603,604,NA,0,2,NA,NA,603,"604",603,604,"03/06/1997","04/06/1997",NA,NA,NA,"03/06/1997","04/06/1997","03/06/1997","04/06/1997","02/06/1997",18.4,6.9,"02/06/1997",18.4,7,"03/06/1997",19.6,6.6,19.6,"03/06/1997",1.318734793,"03/06/1997","07/05/1997",1997-05-07,NA,NA,NA,1997-06-02,1997-06-04,NA,NA,NA,NA,NA,NA,"01/06/1997",NA,NA,NA,NA,NA,"1997-25008","Tuzla-KP",1997-04-27,NA,NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,127,1,1,1997-06-02,1997-06-04,1997-04-27,1997-06-02,1997-06-03,1997-05-07,1997-04-27,"min.ldminus10",1997-06-04,"latest.seen",38,NA
"3961","Tuzla",1997,"D","106","KP","U",NA,NA,NA,NA,"25253","25251",NA,NA,NA,NA,NA,NA,NA,"M","F","OX.MX|GX.YX","Tuzla-KP-1997-D-106",1997,1997,"1997-OX.MX|GX.YX",NA,NA,"25/06/1997","25/06/1997","25/06/1997","25/06/1997",607,613,627,NA,NA,NA,NA,"3","07/06/1997",1997-06-13,1997-06-27,NA,NA,NA,NA,NA,0,NA,NA,Inf,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-06-07,NA,NA,NA,1997-06-25,1997-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-25253","Tuzla-KP",1997-05-28,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,1,1,1997-06-25,1997-06-25,1997-05-28,1997-06-13,1997-06-27,1997-06-07,1997-05-28,"min.ldminus10",1997-06-27,"latest.enddate",30,NA
