year,site,nest,species,exp,type,laid,hatch,manip,ring,mate_ring,chick1,chick2,chick3,chick4,chick5,chick6,comments,field_sex_focal,field_sex_mate,code,nest.id,year.cr,year.mr,year.code,first.res,last.res,first.cap,last.cap,first.cap.r,last.cap.r,laying_date,found_date,end_date,fate,latitude,longitude,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,hatching_date.r,first.bf.adult,last.bf.adult,adult.not.seen.bf,times.adult.not.seen,total.brood.res,last.bf.adult.before.desertion,datenot.seen.after.desertion,first.bf,last.bf,chicks.alive.last,chicks.not.seen.bf,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,layingdate,check.estld,first.res.bs,last.res.bs,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2007,A,134,SP,U,U,607,702,NA,CA1349,CA1371,CA1389,CA1388,CA1387,NA,NA,NA,NA,M,F,LX.MX|OX.YX,2007-A-134,2007,2007,2007-LX.MX|OX.YX,08-07-07,12-07-07,26-06-07,26-06-07,26-06-07,26-06-07,607,624,702,HATCH,23.90978477,-106.96,3,3,07-06-07,24-06-07,02-07-07,02-07-07,NA,NA,NA,NA,0,NA,NA,702,702,702,NA,NA,NA,NA,NA,NA,02-07-07,02-07-07,02-07-07,NA,02-07-07,NA,17.4,6.4,02-07-07,NA,17.5,6.4,02-07-07,NA,17.4,6.8,17.5,02-07-07,-0.346278317,02-07-07,07-06-07,07-06-07,0.346278317,08-07-07,12-07-07,26-06-07,12-07-07,M,F
2007,A,202,SP,U,U,506,601,NA,802109716,CA1268,CA1418,CA1420,CA1421,NA,NA,NA,NA,M,F,NA,2007-A-202,NA,2006,2007-NA,NA,NA,20-05-07,23-05-07,20-05-07,23-05-07,506,510,601,HATCH,23.9109271,-106.96,3,3,06-05-07,10-05-07,01-06-07,01-06-07,602,702,NA,0,12,NA,NA,602,702,702,NA,02-06-07,02-07-07,NA,NA,NA,02-06-07,02-07-07,02-07-07,NA,02-06-07,NA,18,5.7,02-06-07,NA,17.9,5.5,02-06-07,NA,17.9,5.9,18,02-06-07,1.27184466,02-06-07,06-05-07,06-05-07,0.72815534,NA,NA,20-05-07,02-07-07,M,F
2007,A,203,SP,ParCare,CF2,506,601,530,CA108,CA190,CA1411,CA1412,CA1427,NA,NA,NA,NA,M,F,YX.MX|YX.GX,2007-A-203,2006,2006,2007-YX.MX|YX.GX,20-05-07,20-05-07,21-05-07,21-05-07,21-05-07,21-05-07,506,510,601,HATCH,23.9085472,-106.96,3,3,06-05-07,10-05-07,01-06-07,01-06-07,601,711,NA,0,17,NA,NA,601,711,711,NA,01-06-07,11-07-07,NA,NA,NA,01-06-07,11-07-07,11-07-07,NA,01-06-07,NA,17.4,6.3,01-06-07,NA,17.3,6.4,06-06-07,NA,17.8,5.2,17.8,06-06-07,0.624595469,06-06-07,11-05-07,06-05-07,5.375404531,20-05-07,20-05-07,20-05-07,11-07-07,M,F
2007,A,204,SP,ParCare,CF2,430,525,523,CA069,CA035,CA1274,CA1275,NA,NA,NA,NA,NA,M,F,WX.MX|OX.LX,2007-A-204,2006,2006,2007-WX.MX|OX.LX,20-05-07,10-07-07,17-05-07,17-05-07,17-05-07,17-05-07,430,511,525,HATCH,23.9024369,-106.95,2,3,30-04-07,11-05-07,25-05-07,25-05-07,527,606,NA,0,7,NA,NA,525,606,606,NA,27-05-07,06-06-07,NA,NA,NA,25-05-07,06-06-07,06-06-07,NA,25-05-07,NA,17.1,5.3,25-05-07,NA,16.1,5.3,NA,NA,NA,NA,17.1,25-05-07,-1.640776699,25-05-07,01-05-07,30-04-07,1.640776699,20-05-07,10-07-07,17-05-07,10-07-07,?,F
2007,A,205,SP,U,U,509,NA,NA,CA1230,CA266,NA,NA,NA,NA,NA,NA,NA,M,F,BX.MX|LX.BX,2007-A-205,2007,2007,2007-BX.MX|LX.BX,23-06-07,30-07-07,23-05-07,23-05-07,23-05-07,23-05-07,509,511,524,PREDATED,23.90242234,-106.95,0,3,09-05-07,11-05-07,24-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-05-07,NA,23-06-07,30-07-07,23-05-07,30-07-07,M,F
2007,A,206,SP,U,U,505,530,NA,CA1229,CA2037,CA1291,CA1294,CA1428,NA,NA,NA,NA,M,F,BX.MX|LX.LX,2007-A-206,2007,2007,2007-BX.MX|LX.LX,08-07-07,08-07-07,23-05-07,23-05-07,23-05-07,23-05-07,505,511,530,HATCH,23.90164869,-106.95,3,3,05-05-07,11-05-07,30-05-07,30-05-07,601,619,NA,0,10,NA,NA,530,619,619,NA,01-06-07,19-06-07,NA,NA,NA,30-05-07,19-06-07,19-06-07,NA,30-05-07,NA,16.3,5.9,31-05-07,NA,16.5,4.9,06-06-07,NA,20.4,8.3,20.4,06-06-07,9.038834951,06-06-07,02-05-07,05-05-07,-2.038834951,08-07-07,08-07-07,23-05-07,08-07-07,M,F
2007,A,207,SP,U,U,511,605,NA,CA048,CA1267,CA1422,CA1423,NA,NA,NA,NA,NA,M,F,RX.MX|OX.YX,2007-A-207,2006,2006,2007-RX.MX|OX.YX,19-05-07,09-07-07,23-05-07,23-05-07,23-05-07,23-05-07,511,511,605,HATCH,23.91011816,-106.96,2,3,11-05-07,11-05-07,05-06-07,05-06-07,605,616,NA,0,4,NA,NA,605,616,615,616,05-06-07,16-06-07,NA,NA,NA,05-06-07,16-06-07,15-06-07,16-06-07,05-06-07,NA,17.9,6.9,05-06-07,NA,17.8,6.7,NA,NA,NA,NA,17.9,05-06-07,0.948220065,05-06-07,10-05-07,11-05-07,-0.948220065,19-05-07,09-07-07,19-05-07,09-07-07,M,F
2007,A,301,SP,ParCare,CF2,601,625,624,CA153,CA151,CA1345,CA1346,NA,NA,NA,NA,NA,M,F,WX.MX|WX.YX,2007-A-301,2006,2006,2007-WX.MX|WX.YX,20-05-07,08-07-07,23-06-07,23-06-07,23-06-07,23-06-07,601,623,625,HATCH,23.91173585,-106.96,3,3,01-06-07,23-06-07,25-06-07,25-06-07,625,711,NA,0,11,NA,NA,625,711,711,NA,25-06-07,11-07-07,NA,NA,NA,25-06-07,11-07-07,11-07-07,NA,25-06-07,NA,17.4,5.2,26-06-07,NA,17.5,4.9,NA,NA,NA,NA,17.5,26-06-07,-0.346278317,26-06-07,01-06-07,01-06-07,0.346278317,20-05-07,08-07-07,20-05-07,11-07-07,M,F
2007,B,-1,SP,U,U,NA,NA,NA,CA168,NA,CA1215,CA1216,NA,NA,NA,NA,NA,M,F,OX.MX|LX.GX,2007-B--1,2006,2006,2007-OX.MX|LX.GX,19-05-07,29-06-07,16-05-07,28-06-07,16-05-07,28-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,611,NA,0,18,NA,NA,516,611,611,NA,16-05-07,11-06-07,NA,NA,NA,16-05-07,11-06-07,11-06-07,NA,16-05-07,NA,18.1,5.4,16-05-07,NA,18.2,5.3,NA,NA,NA,NA,18.2,16-05-07,1.919093851,16-05-07,19-04-07,19-04-07,NA,19-05-07,29-06-07,16-05-07,29-06-07,M,NA
2007,B,2,SP,U,U,430,NA,NA,CA138,802109729,NA,NA,NA,NA,NA,NA,NA,M,F,YX.MX|LX.GX,2007-B-2,2006,2006,2007-YX.MX|LX.GX,23-05-07,05-07-07,06-05-07,09-06-07,06-05-07,09-06-07,502,501,512,PREDATED,23.91212698,-106.96,0,3,02-05-07,01-05-07,12-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02-05-07,NA,23-05-07,05-07-07,06-05-07,05-07-07,M,NA
2007,B,3,SP,U,U,418,NA,NA,CA093,CA1251,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|YX.GX,2007-B-3,2006,2006,2007-WX.MX|YX.GX,28-05-07,29-07-07,06-05-07,02-07-07,06-05-07,02-07-07,418,428,510,PREDATED,23.91320271,-106.96,0,2,18-04-07,28-04-07,10-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-04-07,NA,28-05-07,29-07-07,06-05-07,29-07-07,M,F
2007,B,4,SP,ParCare,CF2,504,529,527,802122925,CA112,CA1282,CA1284,NA,NA,NA,NA,NA,M,F,YX.MX|BX.BX,2007-B-4,2006,2006,2007-YX.MX|BX.BX,20-05-07,05-07-07,13-05-07,13-05-07,13-05-07,13-05-07,504,429,529,HATCH,23.91144469,-106.96,3,3,04-05-07,29-04-07,29-05-07,29-05-07,601,704,NA,0,14,NA,NA,528,704,704,NA,01-06-07,04-07-07,NA,NA,NA,28-05-07,04-07-07,04-07-07,NA,28-05-07,NA,17.8,6.3,29-05-07,NA,17.2,NA,NA,NA,NA,NA,17.8,28-05-07,0.624595469,28-05-07,02-05-07,04-05-07,-1.624595469,20-05-07,05-07-07,13-05-07,05-07-07,NA,F
2007,B,6,SP,U,U,610,705,NA,CA279,CA132,CA1365,CA1366,CA1367,NA,NA,NA,NA,M,F,YX.MX|YX.LX,2007-B-6,2006,2006,2007-YX.MX|YX.LX,03-06-07,18-06-07,22-06-07,22-06-07,22-06-07,22-06-07,610,610,705,HATCH,23.92176255,-106.98,3,3,10-06-07,10-06-07,05-07-07,05-07-07,705,712,NA,0,5,NA,NA,705,712,708,712,05-07-07,12-07-07,NA,NA,NA,05-07-07,12-07-07,08-07-07,12-07-07,05-07-07,NA,17.2,5.7,05-07-07,NA,17.3,6,06-07-07,NA,17,NA,17.3,05-07-07,-0.993527508,05-07-07,10-06-07,10-06-07,0.993527508,03-06-07,18-06-07,03-06-07,12-07-07,M,F
2007,B,7,SP,U,U,531,NA,NA,CA051,CA1323,NA,NA,NA,NA,NA,NA,NA,M,F,WX.MX|LX.GX,2007-B-7,2006,2006,2007-WX.MX|LX.GX,20-05-07,08-07-07,23-06-07,23-06-07,23-06-07,23-06-07,605,610,705,UNHATCH,23.91448631,-106.96,0,3,05-06-07,10-06-07,05-07-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05-06-07,NA,20-05-07,08-07-07,20-05-07,08-07-07,M,F
2007,B,8,SP,ParCare,CF all,615,NA,624,CA247,802109785,CA1483,CA1484,CA1485,CA1486,NA,NA,NA,M,F,YX.MX|BX.OX,2007-B-8,2006,2006,2007-YX.MX|BX.OX,NA,NA,05-06-07,21-06-07,05-06-07,21-06-07,618,620,704,PREDATED,23.91884545,-106.97,0,3,18-06-07,20-06-07,04-07-07,NA,626,711,NA,0,9,NA,NA,626,711,711,NA,26-06-07,11-07-07,NA,NA,NA,26-06-07,11-07-07,11-07-07,NA,26-06-07,NA,17.7,6.3,26-06-07,NA,18,6.8,26-06-07,NA,17.6,6.9,18,26-06-07,1.27184466,26-06-07,30-05-07,18-06-07,-18.27184466,NA,NA,05-06-07,11-07-07,?,NA
2007,B,101,SP,ParCare,CF2,503,528,526,CA1270,CA1258,CA1242,CA1243,NA,NA,NA,NA,NA,M,F,LX.MX|YX.RX,2007-B-101,2007,2007,2007-LX.MX|YX.RX,04-07-07,10-07-07,19-05-07,19-05-07,19-05-07,19-05-07,503,506,528,HATCH,23.91378306,-106.97,3,3,03-05-07,06-05-07,28-05-07,28-05-07,528,617,NA,0,4,NA,NA,528,617,601,617,28-05-07,17-06-07,NA,NA,NA,28-05-07,17-06-07,01-06-07,17-06-07,28-05-07,NA,17.5,6,28-05-07,NA,17.3,5.9,NA,NA,NA,NA,17.5,28-05-07,-0.346278317,28-05-07,03-05-07,03-05-07,0.346278317,04-07-07,10-07-07,19-05-07,10-07-07,M,F
2007,B,102,SP,U,U,531,NA,NA,CA1226,CA1266,NA,NA,NA,NA,NA,NA,NA,M,F,BX.MX|OX.BX,2007-B-102,2007,2007,2007-BX.MX|OX.BX,29-07-07,29-07-07,21-05-07,26-06-07,21-05-07,26-06-07,514,516,602,PREDATED,23.91097992,-106.96,0,3,14-05-07,16-05-07,02-06-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-05-07,NA,29-07-07,29-07-07,21-05-07,29-07-07,M,F
2007,B,103,SP,U,U,422,517,NA,CA078,CA1265,CA1218,CA1219,NA,NA,NA,NA,NA,M,F,WX.MX|OX.YX,2007-B-103,2006,2006,2007-WX.MX|OX.YX,10-07-07,10-07-07,16-05-07,16-05-07,16-05-07,16-05-07,422,516,517,HATCH,23.91042625,-106.96,2,2,22-04-07,16-05-07,17-05-07,17-05-07,517,613,NA,0,13,NA,NA,517,613,613,NA,17-05-07,13-06-07,NA,NA,NA,17-05-07,13-06-07,13-06-07,NA,17-05-07,NA,17.4,6.3,17-05-07,NA,16.8,6.4,NA,NA,NA,NA,17.4,17-05-07,-0.669902913,17-05-07,22-04-07,22-04-07,0.669902913,10-07-07,10-07-07,16-05-07,10-07-07,M,F
2007,B,104,SP,ParCare,CF2,517,611,609,CA043,CA243,CA1439,CA1438,NA,NA,NA,NA,NA,M,F,RX.MX|OX.GX,2007-B-104,2006,2006,2007-RX.MX|OX.GX,29-07-07,29-07-07,21-05-07,21-05-07,21-05-07,21-05-07,517,519,611,HATCH,23.91242325,-106.96,3,3,17-05-07,19-05-07,11-06-07,11-06-07,611,708,NA,0,20,NA,NA,611,708,708,NA,11-06-07,08-07-07,NA,NA,NA,11-06-07,08-07-07,08-07-07,NA,12-06-07,NA,16.8,6.3,11-06-07,NA,17.5,6.2,NA,NA,NA,NA,17.5,11-06-07,-0.346278317,11-06-07,17-05-07,17-05-07,0.346278317,29-07-07,29-07-07,21-05-07,29-07-07,M,F
2007,B,106,SP,ParCare,CF2,531,625,625,CA230,CA136,CA1490,CA1480,NA,NA,NA,NA,NA,M,F,WX.MX|RX.BX,2007-B-106,2006,2006,2007-WX.MX|RX.BX,28-05-07,02-07-07,23-06-07,23-06-07,23-06-07,23-06-07,531,606,625,HATCH,23.91424534,-106.96,3,3,31-05-07,06-06-07,25-06-07,25-06-07,625,711,NA,1,12,NA,NA,625,711,711,NA,25-06-07,11-07-07,NA,NA,NA,25-06-07,11-07-07,11-07-07,NA,26-06-07,NA,17.5,6.5,25-06-07,NA,17.6,6.5,NA,NA,NA,NA,17.6,25-06-07,-0.022653722,25-06-07,31-05-07,31-05-07,0.022653722,28-05-07,02-07-07,28-05-07,11-07-07,NA,F
2007,B,107,SP,ParCare,CF2,604,629,627,CA1335,CA035,CA1498,CA1497,NA,NA,NA,NA,NA,M,F,OX.MX|WX.RX,2007-B-107,2007,2007,2007-OX.MX|WX.RX,28-07-07,30-07-07,20-06-07,20-06-07,20-06-07,20-06-07,604,606,629,HATCH,23.91376915,-106.96,3,3,04-06-07,06-06-07,29-06-07,29-06-07,629,710,NA,0,12,NA,NA,629,710,710,NA,29-06-07,10-07-07,NA,NA,NA,29-06-07,10-07-07,10-07-07,NA,29-06-07,NA,17.2,6.5,29-06-07,NA,17.6,6.3,NA,NA,NA,NA,17.6,29-06-07,-0.022653722,29-06-07,04-06-07,04-06-07,0.022653722,28-07-07,30-07-07,20-06-07,30-07-07,M,F
2007,B,108,SP,ParCare,CF2,601,626,625,CA127,CA1334,CA1487,CA1495,NA,NA,NA,NA,NA,M,F,MX.RX|RX.BX,2007-B-108,2007,2006,2007-MX.RX|RX.BX,03-07-07,10-07-07,18-06-07,18-06-07,18-06-07,18-06-07,601,606,626,HATCH,23.91268328,-106.96,3,3,01-06-07,06-06-07,26-06-07,26-06-07,626,709,NA,1,11,NA,NA,626,709,709,NA,26-06-07,09-07-07,NA,NA,NA,26-06-07,09-07-07,09-07-07,NA,26-06-07,NA,18.3,6.5,28-06-07,NA,17.5,6.8,NA,NA,NA,NA,18.3,26-06-07,2.242718447,26-06-07,29-05-07,01-06-07,-2.242718447,03-07-07,10-07-07,18-06-07,10-07-07,M,F
2007,B,109,SP,ParCare,CFD2,NA,NA,627,RX.WX|YX.BX,NA,CA1356,NA,NA,NA,NA,NA,NA,M,F,RX.WX|YX.BX,2007-B-109,2006,NA,2007-RX.WX|YX.BX,NA,NA,28-06-07,28-06-07,28-06-07,28-06-07,NA,628,630,UNHATCH,23.91304561,-106.96,0,3,NA,28-06-07,30-06-07,NA,702,702,NA,0,3,NA,NA,702,702,702,702,02-07-07,02-07-07,NA,NA,NA,02-07-07,02-07-07,02-07-07,02-07-07,02-07-07,NA,18.5,6,NA,NA,NA,NA,NA,NA,NA,NA,18.5,02-07-07,2.889967638,02-07-07,04-06-07,04-06-07,NA,NA,NA,28-06-07,02-07-07,M,NA
2007,B,301,SP,U,U,707,NA,NA,CA1457,CA2037,NA,NA,NA,NA,NA,NA,NA,M,F,BX.MX|GX.GX,2007-B-301,2007,2007,2007-BX.MX|GX.GX,NA,NA,18-06-07,18-06-07,18-06-07,18-06-07,615,617,704,PREDATED,23.92151137,-106.97,0,3,15-06-07,17-06-07,04-07-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-06-07,NA,NA,NA,18-06-07,18-06-07,M,F
2007,C,1,SP,ParCare,CFD3,418,NA,521,CA201,CA151,CA1227,CA1237,NA,NA,NA,NA,NA,M,F,WX.MX|YX.WX,2007-C-1,2006,2006,2007-WX.MX|YX.WX,23-05-07,12-07-07,06-05-07,06-05-07,06-05-07,06-05-07,418,428,522,UNHATCH,23.91283497,-106.96,0,3,18-04-07,28-04-07,22-05-07,NA,523,610,613,0,9,NA,NA,523,613,610,613,23-05-07,10-06-07,13-06-07,NA,NA,23-05-07,13-06-07,10-06-07,13-06-07,23-05-07,NA,17.8,6.2,26-05-07,NA,16.4,5.5,NA,NA,NA,NA,17.8,23-05-07,0.624595469,23-05-07,27-04-07,18-04-07,9.375404531,23-05-07,12-07-07,06-05-07,12-07-07,M,F
2007,C,2,SP,U,U,423,NA,NA,CA013,CA1257,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|LX.LX,2007-C-2,2006,2006,2007-RX.MX|LX.LX,10-07-07,11-07-07,18-05-07,18-05-07,18-05-07,18-05-07,423,428,521,UNHATCH,23.91593563,-106.96,0,1,23-04-07,28-04-07,21-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-04-07,NA,10-07-07,11-07-07,18-05-07,11-07-07,M,F
2007,C,3,SP,U,U,417,NA,NA,CA220,CA177,NA,NA,NA,NA,NA,NA,NA,M,F,RX.MX|RX.BX,2007-C-3,2006,2006,2007-RX.MX|RX.BX,04-07-07,09-07-07,03-05-07,05-06-07,03-05-07,05-06-07,417,428,509,PREDATED,23.91725147,-106.96,0,3,17-04-07,28-04-07,09-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-04-07,NA,04-07-07,09-07-07,03-05-07,09-07-07,M,F
2007,C,4,SP,U,U,413,508,NA,RX.YX|RX.GX,802109760,CA1202,CA1203,CA1204,NA,NA,NA,NA,M,F,RX.YX|RX.GX,2007-C-4,2007,NA,2007-RX.YX|RX.GX,07-07-07,29-07-07,02-05-07,19-06-07,02-05-07,19-06-07,413,428,508,HATCH,23.91771599,-106.96,3,3,13-04-07,28-04-07,08-05-07,08-05-07,508,601,NA,0,18,NA,NA,508,601,601,NA,08-05-07,01-06-07,NA,NA,NA,08-05-07,01-06-07,01-06-07,NA,08-05-07,NA,18.6,6,08-05-07,NA,17.9,5.9,08-05-07,NA,18.9,5.8,18.9,08-05-07,4.184466019,08-05-07,08-04-07,13-04-07,-4.184466019,07-07-07,29-07-07,02-05-07,29-07-07,NA,NA
2007,C,5,SP,U,U,415,NA,NA,CA2221,CA1252,NA,NA,NA,NA,NA,NA,NA,M,F,PX.MX|PX.PX,2007-C-5,2006,2006,2007-PX.MX|PX.PX,NA,NA,02-05-07,02-05-07,02-05-07,02-05-07,415,429,505,PREDATED,23.91733121,-106.96,0,3,15-04-07,29-04-07,05-05-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-04-07,NA,NA,NA,02-05-07,02-05-07,M,F
2007,C,6,SP,ParCare,CFD2,420,NA,510,CA156,802109785,CA1206,CA1261,NA,NA,NA,NA,NA,M,F,RX.MX|WX.BX,2007-C-6,2006,2006,2007-RX.MX|WX.BX,23-05-07,23-05-07,11-05-07,20-06-07,11-05-07,20-06-07,420,430,516,UNHATCH,23.91534939,-106.96,0,2,20-04-07,30-04-07,16-05-07,NA,511,602,NA,0,15,NA,NA,511,602,602,NA,11-05-07,02-06-07,NA,NA,NA,11-05-07,02-06-07,02-06-07,NA,11-05-07,NA,18.2,6.5,13-05-07,NA,16.7,5.6,NA,NA,NA,NA,18.2,11-05-07,1.919093851,11-05-07,14-04-07,20-04-07,-5.919093851,23-05-07,23-05-07,11-05-07,20-06-07,M,NA
2007,C,7,SP,ParCare,CF2,415,510,510,CA165,CA152,CA1205,CA1214,NA,NA,NA,NA,NA,M,F,WX.MX|RX.YX,2007-C-7,2006,2006,2007-WX.MX|RX.YX,20-05-07,29-07-07,07-05-07,19-06-07,07-05-07,19-06-07,415,501,510,HATCH,23.9164843,-106.96,3,3,15-04-07,01-05-07,10-05-07,10-05-07,510,606,NA,0,15,NA,NA,510,606,606,NA,10-05-07,06-06-07,NA,NA,NA,10-05-07,06-06-07,06-06-07,NA,10-05-07,NA,18.1,5.7,15-05-07,NA,17.2,5.3,NA,NA,NA,NA,18.1,10-05-07,1.595469256,10-05-07,13-04-07,15-04-07,-1.595469256,20-05-07,29-07-07,07-05-07,29-07-07,no mol_sex,F
2007,C,8,SP,ParCare,CF2,505,530,528,CA029,CA1263,CA1248,CA1402,NA,NA,NA,NA,NA,M,F,RX.MX|OX.OX,2007-C-8,2006,2006,2007-RX.MX|OX.OX,24-05-07,29-07-07,13-05-07,13-05-07,13-05-07,13-05-07,505,501,530,HATCH,23.91623641,-106.96,3,3,05-05-07,01-05-07,30-05-07,30-05-07,530,701,NA,0,16,NA,NA,530,701,701,NA,30-05-07,01-07-07,NA,NA,NA,30-05-07,01-07-07,01-07-07,NA,30-05-07,NA,17.5,5.7,30-05-07,NA,16.9,5.7,NA,NA,NA,NA,17.5,30-05-07,-0.346278317,30-05-07,05-05-07,05-05-07,0.346278317,24-05-07,29-07-07,13-05-07,29-07-07,M,F
2007,C,10,SP,ParCare,CF2,507,601,530,CA1209,CA1262,CA1416,CA1417,NA,NA,NA,NA,NA,M,F,BX.MX|BX.LX,2007-C-10,2007,2007,2007-BX.MX|BX.LX,23-05-07,29-07-07,11-05-07,11-05-07,11-05-07,11-05-07,507,503,601,HATCH,23.91730363,-106.96,3,3,07-05-07,03-05-07,01-06-07,01-06-07,601,703,NA,0,14,NA,NA,601,703,703,NA,01-06-07,03-07-07,NA,NA,NA,01-06-07,03-07-07,03-07-07,NA,01-06-07,NA,17.8,6.4,01-06-07,NA,16.6,6.3,NA,NA,NA,NA,17.8,01-06-07,0.624595469,01-06-07,06-05-07,07-05-07,-0.624595469,23-05-07,29-07-07,11-05-07,29-07-07,M,F
2007,C,11,SP,U,U,420,515,NA,CA1207,CA1579,CA1212,CA1213,NA,NA,NA,NA,NA,M,F,BX.MX|BX.BX,2007-C-11,2007,2007,2007-BX.MX|BX.BX,23-05-07,07-07-07,11-05-07,16-06-07,11-05-07,16-06-07,420,504,515,HATCH,23.91687622,-106.96,2,3,20-04-07,04-05-07,15-05-07,15-05-07,515,609,NA,0,17,NA,NA,515,609,609,NA,15-05-07,09-06-07,NA,NA,NA,15-05-07,09-06-07,09-06-07,NA,15-05-07,NA,18,6.3,15-05-07,NA,17.3,5.7,NA,NA,NA,NA,18,15-05-07,1.27184466,15-05-07,18-04-07,20-04-07,-1.27184466,23-05-07,07-07-07,11-05-07,07-07-07,M,F
2007,C,12,SP,U,U,430,525,NA,CA1225,CA081,CA1235,CA1426,DEAD.CHICK.C12.2007,NA,NA,NA,NA,M,F,BX.MX|OX.OX,2007-C-12,2007,2007,2007-BX.MX|OX.OX,22-05-07,22-05-07,21-05-07,21-05-07,21-05-07,21-05-07,430,505,525,HATCH,23.91472277,-106.96,3,3,30-04-07,05-05-07,25-05-07,25-05-07,525,615,NA,0,10,NA,NA,525,615,615,NA,25-05-07,15-06-07,NA,NA,NA,25-05-07,15-06-07,15-06-07,NA,25-05-07,NA,17.7,6.7,06-06-07,NA,23.7,13.2,25-05-07,NA,17.2,6.3,23.7,06-06-07,19.7184466,06-06-07,22-04-07,30-04-07,-7.718446602,22-05-07,22-05-07,21-05-07,15-06-07,M,F
2007,C,13,SP,ParCare,CF2,506,531,530,CA1224,CA1264,CA1409,CA1410,NA,NA,NA,NA,NA,M,F,BX.MX|BX.YX,2007-C-13,2007,2007,2007-BX.MX|BX.YX,22-05-07,23-05-07,21-05-07,21-05-07,21-05-07,21-05-07,506,505,531,HATCH,23.91350561,-106.96,3,3,06-05-07,05-05-07,31-05-07,31-05-07,531,623,626,0,14,NA,NA,531,626,626,NA,31-05-07,23-06-07,26-06-07,NA,NA,31-05-07,26-06-07,26-06-07,NA,31-05-07,NA,17.8,6.2,01-06-07,NA,16.1,5.6,NA,NA,NA,NA,17.8,31-05-07,0.624595469,31-05-07,05-05-07,06-05-07,-0.624595469,22-05-07,23-05-07,21-05-07,23-06-07,M,F
2007,C,14,SP,ParCare,CFD4,424,NA,526,802109768,CA216,CA1238,CA1241,CA1245,CA1246,NA,NA,NA,M,F,WX.SX|LX.YM,2007-C-14,2006,2006,2007-WX.SX|LX.YM,NA,NA,16-05-07,16-05-07,16-05-07,16-05-07,425,505,523,UNHATCH,23.9143514,-106.96,0,2,25-04-07,05-05-07,23-05-07,NA,528,630,NA,0,22,NA,NA,528,630,630,NA,28-05-07,30-06-07,NA,NA,NA,28-05-07,30-06-07,30-06-07,NA,28-05-07,NA,17.4,5.9,28-05-07,NA,17.1,6.3,29-05-07,NA,17.9,6.2,17.9,29-05-07,0.948220065,29-05-07,03-05-07,25-04-07,8.051779935,NA,NA,16-05-07,30-06-07,NA,F
