year,site,nest,species,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,captured_focalyear_focal,field_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2013,S,204,KP,CA3058,CA3458,CA3856,NA,NA,M,no,F,no,NA,NA,MX.WX|BX.WX,2013-S-204,2010,2010,17-09-13,14-11-13,NA,NA,HATCH,77130,60262,1,2,11-10-13,08-10-13,31-10-13,2,13,31-10-13,10-12-13,NA,NA,NA,31-10-13,10-12-13,10-12-13,NA,31-10-13,7.4,20.2,7.67,NA,NA,NA,NA,NA,NA,NA,NA,20.2,31-10-13,2.311111111,31-10-13,03-10-13,28-10-13,11-10-13,-7.311111111,17-09-13,10-12-13,M,F
2013,S,206,KP,CA3077,CA3697,CA3863,CA3864,NA,M,yes,F,no,NA,NA,MX.GX|YX.GX,2013-S-206,2013,2010,26-11-13,26-11-13,17-10-13,17-10-13,HATCH,77540,60160,2,3,12-10-13,08-10-13,09-11-13,1,5,07-11-13,26-11-13,NA,NA,NA,07-11-13,26-11-13,12-11-13,17-11-13,07-11-13,6.6,18.8,5.73,07-11-13,6.1,17.7,5.75,NA,NA,NA,NA,18.8,07-11-13,-0.8,07-11-13,13-10-13,07-11-13,12-10-13,1,17-10-13,26-11-13,M,F
2013,S,22,KP,CA3809,CA3095,CA3829,NA,NA,M,yes,F,yes,NA,NA,MX.BX|RX.WX,2013-S-22,2013,2013,03-10-13,19-11-13,27-09-13,27-09-13,HATCH,75956,60510,1,2,22-09-13,27-09-13,21-10-13,0,6,21-10-13,09-11-13,NA,NA,NA,21-10-13,09-11-13,24-10-13,28-10-13,21-10-13,6.6,19.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,19.8,21-10-13,1.422222222,21-10-13,24-09-13,19-10-13,22-09-13,2.577777778,27-09-13,19-11-13,M,F
2013,S,24,KP,CA3183,CA3659,NA,NA,NA,M,no,F,yes,NA,NA,OX.MX|LX.LX,2013-S-24,2012,2012,15-09-13,27-10-13,NA,NA,DISAPPEARED,75947,61064,0,3,23-09-13,01-10-13,13-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-09-13,NA,15-09-13,27-10-13,M,F
2013,S,27,KP,CA3789,CA3787,CA3857,NA,NA,M,no,F,no,NA,NA,MX.OX|WX.RX,2013-S-27,2012,2012,26-09-13,20-11-13,NA,NA,HATCH,76172,60779,1,2,28-09-13,06-10-13,02-11-13,0,4,02-11-13,07-11-13,NA,NA,NA,02-11-13,07-11-13,06-11-13,06-11-13,02-11-13,7.1,19.9,6.71,NA,NA,NA,NA,NA,NA,NA,NA,19.9,02-11-13,1.644444444,02-11-13,06-10-13,31-10-13,28-09-13,8.355555556,26-09-13,20-11-13,M,F
2013,S,28,KP,CA2782,CA3814,CA3841,CA3842,NA,M,yes,F,yes,NA,NA,MX.GX|BX.GX,2013-S-28,2013,2013,03-11-13,26-11-13,08-10-13,08-10-13,HATCH,75806,60936,2,3,02-10-13,07-10-13,27-10-13,2,5,27-10-13,26-11-13,30-11-13,NA,NA,27-10-13,30-11-13,30-11-13,NA,27-10-13,7.3,19.9,6.79,27-10-13,6.7,18.8,6.9,NA,NA,NA,NA,19.9,27-10-13,1.644444444,27-10-13,30-09-13,25-10-13,02-10-13,-1.644444444,08-10-13,26-11-13,M,F
2013,S,3,KP,CA1119,CA2629,CA3812,CA3813,NA,M,no,F,yes,NA,NA,MX.OX|GX.LX,2013-S-3,2007,2007,20-09-13,20-11-13,NA,NA,HATCH,76109,60524,2,3,09-09-13,14-09-13,05-10-13,1,14,05-10-13,26-11-13,NA,NA,NA,05-10-13,26-11-13,26-11-13,NA,05-10-13,6.3,18.5,5.54,05-10-13,6.4,19,6.67,NA,NA,NA,NA,19,05-10-13,-0.355555556,05-10-13,10-09-13,05-10-13,09-09-13,1,20-09-13,26-11-13,M,F
2013,S,31,KP,CA3861,CA2712,NA,NA,NA,M,yes,F,no,NA,NA,MX.GX|LX.RX,2013-S-31,2013,2013,NA,NA,04-11-13,04-11-13,Eggs liquid,77664,60134,0,2,04-10-13,12-10-13,05-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-10-13,NA,04-11-13,04-11-13,M,F
2013,S,32,KP,CA3460,OX.MX|RX.??,NA,NA,NA,M,no,F,no,NA,NA,MX.YX|RX.WX,2013-S-32,2010,2010,13-09-13,19-11-13,NA,NA,DISAPPEARED,76165,60535,0,3,11-10-13,13-10-13,24-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-10-13,NA,13-09-13,19-11-13,M,NA
2013,S,34,KP,CA1639,CA3621,NA,NA,NA,M,no,F,no,NA,NA,BX.MX|RX.OX,2013-S-34,2009,2009,18-09-13,10-10-13,NA,NA,DISAPPEARED,76414,60535,0,2,12-10-13,17-10-13,06-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-10-13,NA,18-09-13,10-10-13,M,F
2013,S,35,KP,CA3838,CA3807,NA,NA,NA,M,yes,F,yes,NA,NA,MX.GX|GX.LX,2013-S-35,2013,2013,29-10-13,07-11-13,24-10-13,24-10-13,DISAPPEARED,76370,60584,0,3,15-10-13,17-10-13,29-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-10-13,NA,24-10-13,07-11-13,M,F
2013,S,36,KP,CA1052,CA2756,NA,NA,NA,M,no,F,no,NA,NA,MX.RX|BX.BX,2013-S-36,2007,2007,13-09-13,04-11-13,NA,NA,DISAPPEARED,76816,60420,0,1,NA,20-10-13,21-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-09-13,04-11-13,M,F
2013,S,37,KP,CA1663,CA3003,CA3865,CA3867,NA,M,no,F,no,NA,NA,MX.WX|LX.OX,2013-S-37,2010,2009,13-09-13,19-11-13,NA,NA,HATCH,76275,60567,2,2,10-10-13,21-10-13,10-11-13,1,9,10-11-13,04-12-13,NA,NA,NA,10-11-13,04-12-13,04-12-13,NA,09-11-13,6.7,20,7.01,10-11-13,6.3,19.2,6.73,NA,NA,NA,NA,20,09-11-13,1.866666667,09-11-13,13-10-13,07-11-13,10-10-13,3.133333333,13-09-13,04-12-13,M,F
2013,S,39,KP,CA1052,CA2756,NA,NA,NA,M,no,F,no,NA,NA,MX.RX|BX.BX,2013-S-39,2007,2007,13-09-13,04-11-13,NA,NA,DISAPPEARED,76818,60416,0,1,NA,23-10-13,29-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-09-13,04-11-13,M,F
2013,S,4,KP,CA3666,CA3668,NA,NA,NA,M,no,F,no,NA,NA,OX.MX|YX.RX,2013-S-4,2012,2012,17-09-13,12-11-13,NA,NA,"Unknown/probably hatched, check brood S-2",76259,60606,NA,2,03-09-13,14-09-13,18-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-09-13,NA,17-09-13,12-11-13,M,F
2013,S,40,KP,CA4078,CA3849,NA,NA,NA,M,yes,F,yes,NA,NA,WX.MX|RX.GX,2013-S-40,2013,2013,07-10-13,19-11-13,12-11-13,12-11-13,DISAPPEARED,75503,61604,0,2,16-10-13,24-10-13,16-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-13,NA,07-10-13,19-11-13,M,F
2013,S,41,KP,CA3619,CA3850,NA,NA,NA,M,yes,F,yes,NA,NA,MX.GX|LX.OX,2013-S-41,2013,2010,NA,NA,28-10-13,28-10-13,DISAPPEARED,78366,60267,0,3,18-10-13,26-10-13,02-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-10-13,NA,28-10-13,28-10-13,M,F
2013,S,42,KP,CA3866,CA3623,CA4072,NA,NA,M,yes,F,yes,NA,NA,MX.GX|YX.LX,2013-S-42,2013,2013,NA,NA,09-11-13,09-11-13,HATCH,75953,61128,1,2,29-10-13,09-11-13,17-11-13,0,2,26-11-13,30-11-13,NA,NA,NA,26-11-13,30-11-13,NA,26-11-13,17-11-13,6.7,19.9,6.29,NA,NA,NA,NA,NA,NA,NA,NA,19.9,17-11-13,1.644444444,17-11-13,21-10-13,15-11-13,29-10-13,-7.644444444,09-11-13,30-11-13,M,F
2013,S,6,KP,CA3183,NA,NA,NA,NA,M,no,F,no,NA,NA,OX.MX|LX.LX,2013-S-6,2012,2012,15-09-13,27-10-13,NA,NA,DISAPPEARED,75841,61209,0,3,13-09-13,15-09-13,22-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-09-13,NA,15-09-13,27-10-13,M,NA
2014,C,-302,KP,CA4215,CA4214,CA4211,CA4212,CA4213,M,yes,F,yes,NA,NA,OX.MX|WX.OX,2014-C--302,2014,2014,20-11-14,20-11-14,14-11-14,14-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11-11-14,20-11-14,NA,NA,NA,11-11-14,20-11-14,20-11-14,NA,11-11-14,8.4,21.7,7.77,11-11-14,8.9,19.7,6.71,11-11-14,10.1,21.5,7.97,21.7,11-11-14,5.644444444,11-11-14,11-10-14,05-11-14,11-10-14,NA,11-11-14,20-11-14,F,F
2014,M,-301,KP,CA2776,CA2777,CA4201,NA,NA,M,no,F,no,NA,NA,MX.BX|OX.RX,2014-M--301,2013,2013,20-10-14,20-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20-10-14,20-10-14,NA,NA,NA,20-10-14,20-10-14,20-10-14,NA,20-10-14,7.3,21.3,5.46,NA,NA,NA,NA,NA,NA,NA,NA,21.3,20-10-14,4.755555556,20-10-14,20-09-14,15-10-14,20-09-14,NA,20-10-14,20-10-14,M,F
2014,M,1,KP,CA2795,CA2796,CA2794,CA2793,CA2792,M,yes,F,yes,On the nest,NA,MX.LX|YX.BX,2014-M-1,2014,2014,NA,NA,11-04-14,11-04-14,HATCH,78159,60218,3,3,24-03-14,04-04-14,19-04-14,1,3,19-04-14,23-04-14,NA,NA,NA,19-02-14,23-04-14,23-04-14,NA,19-04-14,5.9,17.7,6.06,20-04-14,6.3,17.2,6.44,20-04-14,5.8,17.8,6.86,17.8,20-04-14,-3.022222222,20-04-14,26-03-14,20-04-14,24-03-14,2,11-04-14,23-04-14,NA,NA
2014,R,-102,KP,CA3892,NA,CA3893,NA,NA,M,yes,F,no,"Alex didn't note coordinates of where this family was found, no record in Brood_fates",NA,LX.MX|GX.BX,2014-R--102,2014,2014,NA,NA,17-10-14,17-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-10-14,7.7,19.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,19.4,17-10-14,0.533333333,17-10-14,21-09-14,16-10-14,21-09-14,NA,17-10-14,17-10-14,F,NA
2014,R,-201,KP,CA3466,CA3494,CA4027,CA4028,CA4195,M,no,F,no,NA,NA,MX.YX|YX.OX,2014-R--201,2010,2010,16-09-14,14-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,14-11-14,14-11-14,NA,NA,NA,14-11-14,14-11-14,14-11-14,NA,14-11-14,7.1,19.4,5.53,14-11-14,7,19.6,5.19,14-11-14,6.5,18.4,5.11,19.6,14-11-14,0.977777778,14-11-14,19-10-14,13-11-14,19-10-14,NA,16-09-14,14-11-14,M,NA
2014,R,101,KP,CA2619,CA4200,CA4197,CA4198,CA4199,M,yes,F,yes,NA,NA,MX.GX|YX.RX,2014-R-101,2014,2008,23-10-14,23-10-14,17-06-14,04-10-14,HATCH,78211,60417,3,3,20-09-14,01-10-14,05-10-14,2,9,05-10-14,16-11-14,NA,NA,NA,04-10-14,16-11-14,16-11-14,NA,05-10-14,6.6,19,6.9,05-10-14,7,20,6.45,04-10-14,6.8,20.6,7.11,20.6,04-10-14,3.2,04-10-14,05-09-14,30-09-14,20-09-14,-14.2,17-06-14,16-11-14,M,F
2014,R,105,KP,CA1043,CA1137,CA4146,CA4147,NA,M,yes,F,no,NA,NA,RX.GX|MX.BX,2014-R-105,2013,2007,16-11-14,16-11-14,29-10-14,29-10-14,HATCH,77425,60620,2,3,09-10-14,17-10-14,31-10-14,0,4,02-11-14,19-11-14,NA,NA,NA,31-10-14,19-11-14,13-11-14,16-11-14,31-10-14,6.3,19.9,7.08,31-10-14,7.1,18.7,6.93,NA,NA,NA,NA,19.9,31-10-14,1.644444444,31-10-14,04-10-14,29-10-14,09-10-14,-4.644444444,29-10-14,19-11-14,M,X
2014,R,106,KP,CA4136,CA3664,CA4152,CA4154,CA4161,M,yes,F,no,NA,NA,LX.MX|RX.BX,2014-R-106,2014,2014,NA,NA,27-10-14,27-10-14,HATCH,75916,61476,3,3,13-10-14,21-10-14,03-11-14,1,6,02-11-14,07-11-14,19-11-14,NA,NA,02-11-14,19-11-14,19-11-14,NA,02-11-14,7.3,19.8,7.41,03-11-14,7,9.5,6.61,03-11-14,6.5,8.8,7.12,19.8,02-11-14,1.422222222,02-11-14,06-10-14,31-10-14,13-10-14,-6.422222222,27-10-14,07-11-14,M,F
2014,R,201,KP,CA3815,CA3119,CA3890,NA,NA,M,no,F,yes,NA,NA,MX.GX|BX.LX,2014-R-201,2013,2013,NA,NA,NA,NA,HATCH,76444,61672,1,2,17-09-14,22-09-14,11-10-14,NA,0,NA,NA,NA,NA,NA,11-10-14,11-10-14,11-10-14,NA,11-10-14,5.9,18.4,5.99,NA,NA,NA,NA,NA,NA,NA,NA,18.4,11-10-14,-1.688888889,11-10-14,16-09-14,11-10-14,17-09-14,-1,NA,NA,M,F
2014,R,202,KP,CA4137,CA1121,CA4148,CA4149,NA,M,yes,F,no,"CA4137 ringed in 2014; according to plumage coloration and incubation behaviour it was sexed as male. CA1121 was sexed molecularly as male, but also as female based on plumage coloration and incubating behaviour in 2014 and 2012. ",NA,MX.LX|OX.YX,2014-R-202,2014,2014,05-11-14,07-11-14,29-10-14,29-10-14,HATCH,75863,61951,2,3,11-10-14,21-10-14,02-11-14,1,4,04-11-14,20-11-14,NA,NA,NA,02-11-14,20-11-14,04-11-14,07-11-14,02-11-14,6.8,20,5.84,02-11-14,5.9,19.4,5.6,NA,NA,NA,NA,20,02-11-14,1.866666667,02-11-14,06-10-14,31-10-14,11-10-14,-4.866666667,29-10-14,20-11-14,M,M
2014,R,206,KP,CA1126,CA3772,CA3891,NA,NA,M,yes,F,yes,Nests R204 and R205 did not exist in 2014.,NA,MX.OX|RX.BX,2014-R-206,2007,2007,16-09-14,17-11-14,10-10-14,10-10-14,HATCH,76609,61583,1,2,25-09-14,03-10-14,14-10-14,0,3,13-10-14,03-12-14,NA,NA,NA,13-10-14,03-12-14,13-10-14,16-11-14,14-10-14,6.5,18.3,4.64,NA,NA,NA,NA,NA,NA,NA,NA,18.3,14-10-14,-1.911111111,14-10-14,19-09-14,14-10-14,25-09-14,-6,16-09-14,03-12-14,M,F
2014,R,3,KP,CA2758,CA2753,NA,NA,NA,M,no,F,no,NA,NA,MX.BX|LX.OX,2014-R-3,2012,2012,15-09-14,07-11-14,NA,NA,Infertile,75934,61939,0,2,21-09-14,26-09-14,28-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-09-14,NA,15-09-14,07-11-14,M,F
2014,R,302,KP,CA4194,CA4193,NA,NA,NA,M,yes,F,yes,NA,NA,MX.LX|LX.YX,2014-R-302,2014,2014,NA,NA,13-11-14,13-11-14,Abandoned,76459,61637,0,2,02-11-14,28-10-14,01-12-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02-11-14,NA,13-11-14,13-11-14,M,F
2014,R,303,KP,CA4025,CA4209,NA,NA,NA,M,yes,F,yes,NA,NA,LX.MX|YX.BX,2014-R-303,2014,2014,09-10-14,09-10-14,10-11-14,10-11-14,Infertile,77607,60807,0,3,22-10-14,30-10-14,26-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-14,NA,09-10-14,10-11-14,M,X
2014,R,4,KP,CA3761,CA1637,CA4108,CA4109,NA,M,no,F,yes,NA,NA,RX.MX|BX.YX,2014-R-4,2012,2012,29-09-14,11-11-14,NA,NA,HATCH,76542,61604,2,2,21-09-14,29-09-14,10-10-14,13,17,16-10-14,22-11-14,NA,23-10-14,24-10-14,10-10-14,22-11-14,22-11-14,NA,10-10-14,7.1,18.6,6.04,10-10-14,5.9,18,6.22,NA,NA,NA,NA,18.6,10-10-14,-1.244444444,10-10-14,15-09-14,10-10-14,21-09-14,-6,29-09-14,22-11-14,M,F
2014,R,5,KP,CA2746,CA3909,CA3897,NA,NA,M,no,F,no,NA,NA,MX.WX|YX.RX,2014-R-5,2010,2009,16-09-14,17-11-14,NA,NA,HATCH,76710,61417,1,2,20-10-14,22-10-14,15-11-14,0,1,17-11-14,17-11-14,NA,NA,NA,15-11-14,17-11-14,17-11-14,NA,15-11-14,7,20.1,6.57,NA,NA,NA,NA,NA,NA,NA,NA,20.1,15-11-14,2.088888889,15-11-14,18-10-14,12-11-14,20-10-14,-1.088888889,16-09-14,17-11-14,M,F
2014,R,6,KP,CA4142,MX.XX|WX.XX,NA,NA,NA,M,yes,F,no,NA,NA,GX.MX|YX.YX,2014-R-6,2014,2014,NA,NA,30-10-14,30-10-14,Abandoned,75849,61123,0,3,22-10-14,30-10-14,10-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-14,NA,30-10-14,30-10-14,M,NA
2014,R,7,KP,CA1699,CA3011,NA,NA,NA,M,no,F,yes,NA,NA,MX.GX|BX.OX,2014-R-7,2013,2009,10-09-14,30-10-14,NA,NA,Disappeared,75756,61762,0,3,22-10-14,30-10-14,14-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-14,NA,10-09-14,30-10-14,M,F
2014,R,8,KP,CA1676,CA3082,CA4191,CA4192,CA4196,M,no,F,no,"CA3082 marked as male in captures, molecularly sexed as F",NA,MX.BX|RX.GX,2014-R-8,2012,2009,10-09-14,10-11-14,NA,NA,HATCH,78636,60509,3,3,20-10-14,10-11-14,14-11-14,1,6,14-11-14,29-11-14,NA,NA,NA,12-11-14,29-11-14,18-11-14,21-11-14,12-11-14,7.4,20.5,6.65,12-11-14,6.7,19.2,6.88,14-11-14,6.7,19.8,6.94,20.5,12-11-14,2.977777778,12-11-14,15-10-14,09-11-14,20-10-14,-4.977777778,10-09-14,29-11-14,M,F
2014,S,-12,KP,CA3861,CA2712,CA3899,CA4301,NA,M,no,F,no,NA,NA,MX.GX|LX.RX,2014-S--12,2013,2013,30-09-14,12-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,22-11-14,22-11-14,NA,NA,NA,22-11-14,22-11-14,22-11-14,NA,22-11-14,7.1,20.6,6.6,22-11-14,7,20.3,6.62,NA,NA,NA,NA,20.6,22-11-14,3.2,22-11-14,24-10-14,18-11-14,24-10-14,NA,30-09-14,22-11-14,M,F
2014,S,-13,KP,CA1687,XX.XX|XX.XX,CA3900,NA,NA,M,no,F,no,NA,NA,MX.BX|OX.OX,2014-S--13,2009,2009,10-09-14,12-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22-11-14,24-11-14,NA,NA,NA,22-11-14,24-11-14,24-11-14,NA,22-11-14,8.2,22,6.35,NA,NA,NA,NA,NA,NA,NA,NA,22,22-11-14,6.311111111,22-11-14,21-10-14,15-11-14,21-10-14,NA,10-09-14,24-11-14,M,NA
2014,S,-2,KP,CA3015,CA4126,CA4127,CA4128,NA,M,yes,F,yes,NA,NA,MX.GX|GX.WX,2014-S--2,2014,2009,NA,NA,18-10-14,18-10-14,NA,NA,NA,NA,NA,NA,NA,NA,4,12,18-10-14,29-11-14,NA,18-11-14,21-11-14,18-10-14,29-11-14,24-11-14,29-11-14,18-10-14,7.6,21.1,6.31,18-10-14,6.5,20.6,6.16,NA,NA,NA,NA,21.1,18-10-14,4.311111111,18-10-14,18-09-14,13-10-14,18-09-14,NA,18-10-14,29-11-14,M,F
2014,S,-201,KP,CA2626,CA3190,CA4009,CA4125,NA,M,no,F,no,NA,NA,MX.RX|WX.YX,2014-S--201,2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,24-10-14,24-10-14,17-11-14,NA,NA,18-10-14,17-11-14,17-11-14,NA,18-10-14,7.8,21.3,5.76,18-10-14,8.1,22.2,6.64,NA,NA,NA,NA,22.2,18-10-14,6.755555556,18-10-14,16-09-14,11-10-14,16-09-14,NA,24-10-14,24-10-14,M,F
2014,S,-203,KP,CA4019,CA4022,CA4020,CA4021,NA,M,yes,F,yes,NA,NA,LX.MX|RX.OX,2014-S--203,2014,2014,NA,NA,01-11-14,01-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,01-11-14,01-11-14,NA,NA,NA,01-11-14,01-11-14,01-11-14,NA,01-11-14,7.8,20.5,5.03,01-11-14,7.7,22,5.39,NA,NA,NA,NA,22,01-11-14,6.311111111,01-11-14,30-09-14,25-10-14,30-09-14,NA,01-11-14,01-11-14,F,F
2014,S,-204,KP,CA4175,CA4190,CA4176,NA,NA,M,yes,F,yes,NA,NA,GX.MX|RX.YX,2014-S--204,2014,2014,NA,NA,07-11-14,07-11-14,NA,NA,NA,NA,NA,NA,NA,NA,1,3,07-11-14,22-11-14,NA,NA,NA,07-11-14,22-11-14,22-11-14,NA,07-11-14,8,21.4,6.59,NA,NA,NA,NA,NA,NA,NA,NA,21.4,07-11-14,4.977777778,07-11-14,08-10-14,02-11-14,08-10-14,NA,07-11-14,22-11-14,M,F
2014,S,-205,KP,CA4077,CA2783,CA3895,CA3896,NA,M,no,F,no,"CA2783 looked as female, but on the only previous capture in 2013 it was sexed as male. Adults never got into the trap. ",NA,WX.MX|WX.GX,2014-S--205,2013,2013,12-09-14,12-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,15-11-14,15-11-14,NA,NA,NA,15-11-14,15-11-14,15-11-14,NA,15-11-14,7.6,21.5,6.46,15-11-14,7.4,20.3,6.51,NA,NA,NA,NA,21.5,15-11-14,5.2,15-11-14,15-10-14,09-11-14,15-10-14,NA,12-09-14,15-11-14,M,M
2014,S,-3,KP,CA3753,CA3665,CA4011,NA,NA,M,yes,F,yes,NA,NA,OX.MX|OX.RX,2014-S--3,2012,2012,12-09-14,24-10-14,24-10-14,24-10-14,NA,NA,NA,NA,NA,NA,NA,NA,0,6,24-10-14,29-11-14,NA,NA,NA,24-10-14,29-11-14,29-11-14,NA,24-10-14,7.5,21.3,6.45,NA,NA,NA,NA,NA,NA,NA,NA,21.3,24-10-14,4.755555556,24-10-14,24-09-14,19-10-14,24-09-14,NA,12-09-14,29-11-14,M,F
2014,S,-4,KP,CA3616,CA3083,CA4016,CA4135,NA,M,no,F,no,NA,NA,OX.MX|GX.BX,2014-S--4,2010,2010,12-09-14,27-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,27-10-14,13-11-14,NA,NA,NA,27-10-14,13-11-14,13-11-14,NA,30-10-14,8,21.3,6.09,27-10-14,7.5,20.4,6.64,NA,NA,NA,NA,21.3,30-10-14,4.755555556,30-10-14,30-09-14,25-10-14,30-09-14,NA,12-09-14,13-11-14,M,F
2014,S,-6,KP,CA3838,CA3807,CA4155,CA4156,CA4163,M,no,F,no,NA,NA,MX.GX|GX.LX,2014-S--6,2013,2013,17-09-14,12-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,03-11-14,03-12-14,NA,NA,NA,03-11-14,03-12-14,03-12-14,NA,03-11-14,6.8,19.7,6.23,03-11-14,7.2,20.1,6.02,03-11-14,8,21.2,6.04,21.2,03-11-14,4.533333333,03-11-14,04-10-14,29-10-14,04-10-14,NA,17-09-14,03-12-14,M,F
2014,S,-8,KP,CA4166,CA4167,CA4168,NA,NA,M,yes,F,yes,NA,NA,GX.MX|YX.RX,2014-S--8,2014,2014,NA,NA,05-11-14,05-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,05-11-14,24-11-14,12-11-14,NA,NA,05-11-14,24-11-14,05-11-14,12-11-14,05-11-14,7.6,20.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,20.4,05-11-14,2.755555556,05-11-14,08-10-14,02-11-14,08-10-14,NA,05-11-14,24-11-14,M,F
2014,S,10,KP,CA3065,CA1104,CA4143,NA,NA,M,no,F,no,NA,NA,MX.WX|GX.WX,2014-S-10,2010,2010,12-09-14,07-10-14,NA,NA,HATCH,77007,60306,1,1,06-10-14,07-10-14,31-10-14,0,3,01-11-14,24-11-14,NA,NA,NA,31-10-14,24-11-14,04-11-14,24-11-14,31-10-14,7.1,18.4,6.67,NA,NA,NA,NA,NA,NA,NA,NA,18.4,31-10-14,-1.688888889,31-10-14,06-10-14,31-10-14,06-10-14,0,12-09-14,24-11-14,M,F
